id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,33,2560
1,0,0,0,8,58,17504
2,0,0,0,4,47,16640
3,2,0,0,4,41,9824
4,0,1,0,14,70,33696
5,0,0,1,4,47,25184
6,0,1,0,14,70,39680
7,2,0,1,5,47,17504
8,2,0,0,4,43,14944
9,0,0,0,2,29,2560
10,0,0,1,5,50,23624
11,2,0,0,4,41,9824
12,2,0,1,5,51,31584
13,0,0,0,2,34,2560
14,0,0,1,5,46,25304
15,2,0,0,4,43,12384
16,0,0,0,2,30,2560
