id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,2,19,13608
1,2,0,1,5,35,33904
2,2,0,1,4,37,27888
3,0,0,1,3,35,18984
4,2,0,1,1,19,17920
5,0,1,0,7,36,36336
6,0,0,0,2,22,16352
7,2,0,1,2,19,8544
8,0,1,0,5,30,28944
9,2,0,1,1,19,8792
10,2,0,1,4,37,32368
11,2,0,1,5,35,29904
