id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,2.8224e+08,4704,2240,0
1,1.0537e+07,2.24287e+08,4704,2240,0
2,1.0537e+07,2.07729e+08,4704,2240,0
3,1.12896e+07,2.09234e+08,7056,1600,0
4,1.0537e+07,2.22781e+08,4704,2240,0
5,1.58054e+07,3.0783e+08,7056,2240,3
6,1.0537e+07,2.12997e+08,4704,2240,0
7,1.0537e+07,2.23534e+08,4704,2240,0
8,1.0537e+07,2.61166e+08,4704,2240,0
9,1.0537e+07,2.28803e+08,4704,2240,0
10,2.48371e+07,2.34071e+08,7056,3520,0
11,1.0537e+07,2.22781e+08,4704,2240,0
12,1.0537e+07,2.45361e+08,4704,2240,0
13,1.12896e+07,2.55145e+08,7056,1600,0
14,1.0537e+07,2.76219e+08,4704,2240,0
15,1.0537e+07,2.22781e+08,4704,2240,0
16,1.0537e+07,2.19018e+08,4704,2240,0
17,1.0537e+07,2.43855e+08,4704,2240,0
18,1.0537e+07,2.44608e+08,4704,2240,0
19,1.0537e+07,2.24287e+08,4704,2240,0
20,1.0537e+07,2.64929e+08,4704,2240,0
21,1.0537e+07,2.07729e+08,4704,2240,0
22,1.0537e+07,2.55145e+08,4704,2240,0
23,1.12896e+07,2.61919e+08,7056,1600,0
24,1.0537e+07,2.86003e+08,4704,2240,0
25,1.0537e+07,2.66435e+08,4704,2240,0
26,1.12896e+07,2.33318e+08,7056,1600,0
27,1.65581e+07,2.09234e+08,4704,3520,3
28,1.0537e+07,2.8224e+08,4704,2240,0
29,1.12896e+07,2.8224e+08,7056,1600,0
30,1.12896e+07,2.61919e+08,7056,1600,0
31,1.0537e+07,2.67187e+08,4704,2240,0
