id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,9.10694e+07,4704,1600,3
1,1.65581e+07,7.97798e+07,4704,3520,3
2,7.5264e+06,1.04617e+08,4704,1600,0
3,7.5264e+06,1.04617e+08,4704,1600,3
4,6.02112e+06,8.05325e+07,4704,1280,1
5,1.80634e+07,1.1967e+08,7056,2560,3
6,1.65581e+07,8.05325e+07,4704,3520,3
7,1.12896e+07,8.80589e+07,7056,1600,0
8,7.5264e+06,7.22534e+07,4704,1600,0
9,7.5264e+06,1.04617e+08,4704,1600,0
10,7.5264e+06,7.22534e+07,4704,1600,0
11,6.02112e+06,8.05325e+07,4704,1280,1
