id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,5,40152
1,2,0,1,2,24,76544
2,0,0,0,2,22,6440
3,2,0,1,1,5,94392
4,2,0,1,2,24,155904
5,0,1,0,8,48,85016
6,2,0,0,6,34,100928
7,0,0,0,4,32,33624
8,0,1,0,8,48,106688
9,0,0,0,4,31,130176
10,0,0,0,2,22,5800
11,2,0,0,6,34,100288
12,0,0,0,4,31,180256
