id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,18,3200
1,0,0,0,2,18,3200
2,0,1,0,4,22,9600
3,0,1,0,4,18,9600
4,2,0,1,2,17,6304
5,0,0,1,5,24,15904
6,2,0,1,2,17,8248
7,0,0,1,5,24,11104
