id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,0,2,16,30896
1,0,0,1,3,28,73000
2,0,0,1,4,30,78520
3,0,1,0,8,37,82912
4,2,0,0,2,27,4800
5,2,0,1,1,13,19728
6,0,1,0,2,10,9576
7,0,0,1,3,17,35552
8,0,0,1,3,28,73168
9,2,0,1,1,13,23568
10,2,0,0,2,16,58112
11,0,0,1,4,30,82288
12,2,0,0,2,27,2880
13,0,0,0,2,27,61120
