id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,1.20422e+08,4704,1600,0
1,6.02112e+06,9.33274e+07,4704,1280,0
2,6.02112e+06,9.33274e+07,4704,1280,0
3,1.0537e+07,8.73062e+07,4704,2240,3
4,7.5264e+06,7.37587e+07,4704,1600,3
5,6.02112e+06,8.27904e+07,4704,1280,1
6,6.02112e+06,8.88115e+07,4704,1280,3
7,7.5264e+06,8.27904e+07,4704,1600,0
8,6.02112e+06,1.20422e+08,4704,1280,0
9,6.02112e+06,1.20422e+08,4704,1280,0
10,7.5264e+06,9.63379e+07,4704,1600,0
11,7.5264e+06,9.33274e+07,4704,1600,3
12,6.02112e+06,7.37587e+07,4704,1280,0
13,1.0537e+07,1.20422e+08,4704,2240,3
14,6.02112e+06,1.20422e+08,4704,1280,0
15,7.5264e+06,8.12851e+07,4704,1600,0
16,6.02112e+06,8.88115e+07,4704,1280,1
