id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,2,12,4800
1,2,0,1,2,20,11736
2,0,0,0,3,13,11104
3,0,1,0,3,13,11104
4,0,0,1,1,12,2560
5,2,0,1,2,20,5816
6,2,0,0,2,16,4864
7,0,1,0,3,17,9664
8,0,0,1,1,7,1848
9,0,0,1,2,12,9256
10,0,0,1,1,6,3248
11,2,0,1,1,11,3288
12,2,0,0,2,16,4864
13,2,0,1,1,11,9056
