id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,1,11,5568
1,2,0,1,2,19,4864
2,0,0,1,1,11,2008
3,2,0,0,2,12,14272
4,0,0,1,1,7,3176
5,0,1,0,2,12,14272
6,2,0,1,2,19,7424
7,0,0,1,1,12,3016
8,2,0,0,2,16,4864
9,0,1,0,3,17,14272
10,2,0,0,2,16,4864
11,2,0,1,1,11,2856
12,0,0,0,2,12,9408
13,2,0,0,2,12,14272
14,0,0,1,1,6,3696
