id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.90272e+07,8.62525e+08,7056,11200,0
1,1.15154e+08,1.00026e+09,7056,16320,0
2,1.15154e+08,1.07929e+09,7056,16320,0
3,7.90272e+07,8.62525e+08,7056,11200,0
4,7.90272e+07,8.62525e+08,7056,11200,0
5,7.90272e+07,7.47372e+08,7056,11200,0
6,7.90272e+07,8.62525e+08,7056,11200,0
7,1.15154e+08,1.07929e+09,7056,16320,0
8,7.90272e+07,8.62525e+08,7056,11200,0
9,1.15154e+08,1.07929e+09,7056,16320,0
10,1.15154e+08,1.07929e+09,7056,16320,0
11,7.90272e+07,8.62525e+08,7056,11200,0
12,1.15154e+08,1.07929e+09,7056,16320,0
13,7.90272e+07,8.62525e+08,7056,11200,0
14,1.15154e+08,1.07929e+09,7056,16320,0
15,1.15154e+08,1.07929e+09,7056,16320,0
