id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,3,29,22976
1,2,0,1,1,16,4992
2,0,0,0,3,15,12608
3,0,0,1,2,9,8408
4,2,0,1,3,29,20416
5,0,0,1,3,21,16560
6,0,1,0,4,24,22016
7,0,1,0,5,25,29072
8,2,0,1,3,24,35376
9,2,0,1,1,16,7704
10,2,0,1,3,24,32176
11,0,0,0,3,19,10256
