id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.74957e+07,5.17091e+08,15624,4320,2
1,3.38688e+07,1.74967e+09,7056,4800,0
2,1.0537e+07,1.34674e+09,4704,2240,0
3,1.0537e+07,1.34674e+09,4704,2240,0
4,3.38688e+07,1.74967e+09,7056,4800,0
5,6.74957e+07,5.17091e+08,15624,4320,2
6,1.0537e+07,1.34674e+09,4704,2240,0
7,3.38688e+07,1.74967e+09,7056,4800,0
8,1.0537e+07,1.34674e+09,4704,2240,0
9,3.38688e+07,1.74967e+09,7056,4800,0
10,1.0537e+07,1.34674e+09,4704,2240,0
11,3.38688e+07,1.74967e+09,7056,4800,0
12,3.38688e+07,1.68218e+09,7056,4800,0
13,3.38688e+07,1.61468e+09,7056,4800,0
14,1.0537e+07,1.27925e+09,4704,2240,0
15,3.38688e+07,1.74967e+09,7056,4800,0
16,1.0537e+07,1.27925e+09,4704,2240,0
17,3.38688e+07,1.74967e+09,7056,4800,0
18,1.0537e+07,1.34674e+09,4704,2240,0
19,6.74957e+07,4.49595e+08,15624,4320,2
20,3.38688e+07,1.68218e+09,7056,4800,0
21,1.0537e+07,1.34674e+09,4704,2240,0
22,1.0537e+07,1.34674e+09,4704,2240,0
23,1.0537e+07,1.34674e+09,4704,2240,0
24,3.38688e+07,1.74967e+09,7056,4800,0
25,1.0537e+07,1.34674e+09,4704,2240,0
26,3.38688e+07,1.74967e+09,7056,4800,0
27,5.19322e+07,1.37959e+09,7056,7360,3
28,4.29005e+07,2.10137e+09,7056,6080,0
29,7.90272e+07,1.6014e+09,7056,11200,3
30,7.90272e+07,1.6014e+09,7056,11200,3
31,5.19322e+07,1.37959e+09,7056,7360,3
32,7.90272e+07,1.46641e+09,7056,11200,3
33,4.29005e+07,2.10137e+09,7056,6080,0
34,4.29005e+07,2.10137e+09,7056,6080,0
35,7.90272e+07,1.46641e+09,7056,11200,3
36,6.74957e+07,5.17091e+08,15624,4320,2
37,6.74957e+07,5.17091e+08,15624,4320,2
38,4.29005e+07,2.10137e+09,7056,6080,0
39,6.74957e+07,5.17091e+08,15624,4320,2
40,5.19322e+07,1.37959e+09,7056,7360,3
41,5.19322e+07,1.37959e+09,7056,7360,3
42,6.74957e+07,4.49595e+08,15624,4320,2
43,6.74957e+07,4.49595e+08,15624,4320,2
44,5.19322e+07,1.37959e+09,7056,7360,3
45,6.74957e+07,5.17091e+08,15624,4320,2
46,7.90272e+07,1.6014e+09,7056,11200,3
47,6.74957e+07,5.17091e+08,15624,4320,2
48,5.19322e+07,1.37959e+09,7056,7360,3
49,6.74957e+07,5.17091e+08,15624,4320,2
50,4.29005e+07,2.10137e+09,7056,6080,0
51,5.19322e+07,1.37959e+09,7056,7360,3
52,1.0537e+07,1.34674e+09,4704,2240,0
53,7.90272e+07,1.6014e+09,7056,11200,3
54,3.38688e+07,1.74967e+09,7056,4800,0
55,6.74957e+07,4.49595e+08,15624,4320,2
56,3.38688e+07,1.68218e+09,7056,4800,0
57,3.38688e+07,1.61468e+09,7056,4800,0
58,7.90272e+07,1.6014e+09,7056,11200,3
59,4.29005e+07,2.10137e+09,7056,6080,0
60,1.0537e+07,1.34674e+09,4704,2240,0
61,6.74957e+07,5.17091e+08,15624,4320,2
62,5.19322e+07,1.37959e+09,7056,7360,3
63,7.90272e+07,1.6014e+09,7056,11200,3
64,4.29005e+07,2.10137e+09,7056,6080,0
65,6.74957e+07,5.17091e+08,15624,4320,2
66,1.0537e+07,1.27925e+09,4704,2240,0
67,1.0537e+07,1.27925e+09,4704,2240,0
68,4.29005e+07,2.10137e+09,7056,6080,0
69,3.38688e+07,1.68218e+09,7056,4800,0
