id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,4.91474e+08,4704,2240,0
1,1.0537e+07,4.90721e+08,4704,2240,0
2,1.0537e+07,5.01258e+08,4704,2240,0
3,1.0537e+07,5.01258e+08,4704,2240,0
4,1.0537e+07,5.75017e+08,4704,2240,0
5,1.0537e+07,4.90721e+08,4704,2240,0
6,1.0537e+07,5.01258e+08,4704,2240,0
7,1.65581e+07,5.75017e+08,4704,3520,3
8,1.0537e+07,4.63626e+08,4704,2240,0
9,1.0537e+07,4.74916e+08,4704,2240,0
10,1.0537e+07,4.74163e+08,4704,2240,0
11,1.0537e+07,4.63626e+08,4704,2240,0
12,1.0537e+07,4.74163e+08,4704,2240,0
13,1.0537e+07,4.74163e+08,4704,2240,0
14,1.0537e+07,5.01258e+08,4704,2240,0
15,1.0537e+07,5.01258e+08,4704,2240,0
16,1.0537e+07,5.01258e+08,4704,2240,0
17,1.0537e+07,4.63626e+08,4704,2240,0
18,1.0537e+07,5.01258e+08,4704,2240,0
19,1.0537e+07,5.01258e+08,4704,2240,0
20,1.65581e+07,5.75017e+08,4704,3520,3
21,1.0537e+07,4.74163e+08,4704,2240,0
22,1.0537e+07,5.01258e+08,4704,2240,0
23,1.0537e+07,4.63626e+08,4704,2240,0
24,1.0537e+07,5.01258e+08,4704,2240,0
25,1.0537e+07,5.01258e+08,4704,2240,0
26,1.0537e+07,5.01258e+08,4704,2240,0
27,1.0537e+07,4.90721e+08,4704,2240,0
28,1.0537e+07,4.74163e+08,4704,2240,0
29,1.0537e+07,4.53089e+08,4704,2240,0
30,1.0537e+07,5.75017e+08,4704,2240,0
31,1.0537e+07,4.74916e+08,4704,2240,0
32,1.0537e+07,4.74163e+08,4704,2240,0
33,1.0537e+07,4.74163e+08,4704,2240,0
34,1.0537e+07,4.90721e+08,4704,2240,0
35,1.0537e+07,5.01258e+08,4704,2240,0
36,1.0537e+07,5.01258e+08,4704,2240,0
37,1.0537e+07,4.90721e+08,4704,2240,0
38,1.0537e+07,4.74163e+08,4704,2240,0
39,1.0537e+07,4.74916e+08,4704,2240,0
40,1.0537e+07,4.74163e+08,4704,2240,0
41,1.0537e+07,4.53089e+08,4704,2240,0
42,1.12896e+07,5.85554e+08,7056,1600,0
43,1.0537e+07,5.01258e+08,4704,2240,0
44,1.0537e+07,4.91474e+08,4704,2240,0
45,1.0537e+07,5.01258e+08,4704,2240,0
46,1.0537e+07,5.85554e+08,4704,2240,0
47,1.0537e+07,5.75017e+08,4704,2240,0
48,1.0537e+07,5.01258e+08,4704,2240,0
49,1.0537e+07,5.01258e+08,4704,2240,0
50,1.0537e+07,4.90721e+08,4704,2240,0
51,1.0537e+07,5.85554e+08,4704,2240,0
52,1.0537e+07,4.91474e+08,4704,2240,0
53,1.0537e+07,4.74163e+08,4704,2240,0
54,1.0537e+07,4.74163e+08,4704,2240,0
55,1.0537e+07,4.74163e+08,4704,2240,0
56,1.0537e+07,4.74163e+08,4704,2240,0
57,1.0537e+07,4.53089e+08,4704,2240,0
58,1.65581e+07,5.75017e+08,4704,3520,3
59,1.0537e+07,5.01258e+08,4704,2240,0
60,1.0537e+07,5.01258e+08,4704,2240,0
61,1.0537e+07,4.90721e+08,4704,2240,0
62,1.0537e+07,5.01258e+08,4704,2240,0
63,1.0537e+07,4.74163e+08,4704,2240,0
64,1.12896e+07,5.85554e+08,7056,1600,0
65,1.0537e+07,5.01258e+08,4704,2240,0
66,1.0537e+07,4.63626e+08,4704,2240,0
67,1.65581e+07,5.75017e+08,4704,3520,3
68,1.0537e+07,5.01258e+08,4704,2240,0
69,1.0537e+07,4.90721e+08,4704,2240,0
70,1.0537e+07,5.75017e+08,4704,2240,0
71,1.0537e+07,4.74163e+08,4704,2240,0
72,1.0537e+07,5.75017e+08,4704,2240,0
73,1.0537e+07,5.85554e+08,4704,2240,0
74,1.0537e+07,4.74163e+08,4704,2240,0
75,1.0537e+07,4.90721e+08,4704,2240,0
76,1.12896e+07,5.85554e+08,7056,1600,0
77,1.0537e+07,5.85554e+08,4704,2240,0
78,1.0537e+07,4.74916e+08,4704,2240,0
79,1.0537e+07,4.53089e+08,4704,2240,0
80,1.0537e+07,5.75017e+08,4704,2240,0
81,1.0537e+07,4.91474e+08,4704,2240,0
82,1.0537e+07,5.01258e+08,4704,2240,0
83,1.12896e+07,5.85554e+08,7056,1600,0
