id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.33824e+06,4.22742e+09,3528,2080,2
1,7.33824e+06,4.23494e+09,3528,2080,2
2,7.33824e+06,4.22591e+09,3528,2080,2
3,1.36282e+07,3.47827e+07,6552,2080,2
4,7.5264e+06,9.89722e+07,4704,1600,0
5,2.48371e+07,4.27935e+09,7056,3520,3
6,7.33824e+06,4.23645e+09,3528,2080,2
7,6.02112e+06,4.26467e+09,4704,1280,0
8,2.09019e+09,4.22441e+09,45360,46080,1
9,9.03168e+06,9.89722e+07,7056,1280,0
10,2.09019e+09,4.23344e+09,45360,46080,1
11,6.02112e+06,4.26467e+09,4704,1280,0
12,1.58054e+07,4.27935e+09,7056,2240,0
13,7.5264e+06,4.29298e+09,4704,1600,0
14,2.09019e+09,4.23344e+09,45360,46080,1
15,2.09019e+09,4.22441e+09,45360,46080,1
16,7.5264e+06,4.29298e+09,4704,1600,0
17,1.36282e+07,3.47827e+07,6552,2080,2
