id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,6.4727e+07,4704,1280,0
1,6.02112e+06,5.72006e+07,4704,1280,3
2,6.02112e+06,6.4727e+07,4704,1280,0
3,6.02112e+06,3.7632e+07,4704,1280,0
4,6.02112e+06,3.7632e+07,4704,1280,0
5,7.5264e+06,5.11795e+07,4704,1600,3
6,6.02112e+06,5.72006e+07,4704,1280,0
7,6.02112e+06,4.96742e+07,4704,1280,3
8,7.5264e+06,5.72006e+07,4704,1600,3
9,6.02112e+06,3.16109e+07,4704,1280,0
10,6.02112e+06,6.77376e+07,4704,1280,0
11,6.02112e+06,5.56954e+07,4704,1280,0
12,6.02112e+06,3.7632e+07,4704,1280,1
13,6.02112e+06,6.17165e+07,4704,1280,0
14,6.02112e+06,4.36531e+07,4704,1280,0
15,7.5264e+06,6.17165e+07,4704,1600,3
16,6.02112e+06,6.92429e+07,4704,1280,0
17,6.02112e+06,7.37587e+07,4704,1280,0
