id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,2.7095e+07,4704,1280,3
1,6.02112e+06,1.5727e+09,4704,1280,0
2,7.5264e+06,5.87059e+07,4704,1600,3
3,6.02112e+06,1.5727e+09,4704,1280,0
4,6.02112e+06,1.56065e+09,4704,1280,3
5,7.5264e+06,8.27904e+07,4704,1600,3
6,1.35475e+07,1.59979e+09,4704,2880,3
7,1.20422e+07,1.56968e+09,4704,2560,0
8,1.50195e+09,1.5727e+09,38472,39040,1
9,7.5264e+06,1.56065e+09,4704,1600,3
10,1.20422e+07,8.27904e+07,4704,2560,0
11,6.02112e+06,6.02112e+07,4704,1280,3
12,1.20422e+07,8.27904e+07,4704,2560,0
13,6.02112e+06,1.56065e+09,4704,1280,3
14,1.20422e+07,8.12851e+07,4704,2560,0
15,1.35475e+07,1.5727e+09,4704,2880,3
