id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,2,0,1,2,19,30408
1,2,0,1,5,35,30008
2,2,0,1,4,37,15392
3,0,0,1,3,35,24296
4,2,0,1,1,19,2688
5,0,1,0,7,36,24048
6,0,0,0,2,22,16464
7,2,0,1,2,19,28808
8,0,1,0,5,30,28752
9,2,0,1,1,19,7016
10,2,0,1,4,37,18272
11,2,0,1,5,35,29208
