id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,6.32218e+07,4704,1600,0
1,6.02112e+06,5.23891e+07,4704,1280,0
2,6.02112e+06,6.44314e+07,4704,1280,0
3,7.5264e+06,5.11795e+07,4704,1600,3
4,6.02112e+06,5.23891e+07,4704,1280,0
5,6.02112e+06,7.07482e+07,4704,1280,0
6,6.02112e+06,7.04525e+07,4704,1280,0
7,6.02112e+06,6.32218e+07,4704,1280,0
8,6.02112e+06,7.79789e+07,4704,1280,0
9,7.5264e+06,7.19578e+07,4704,1600,0
10,1.2096e+06,5.08838e+07,840,1440,1
11,6.02112e+06,7.19578e+07,4704,1280,0
12,6.02112e+06,7.79789e+07,4704,1280,0
