id,is_symmetric_net,is_global_net,is_pin_net,degree,sum_of_degree_of_neighbor_nets,HPWL
0,0,0,0,3,11,57992
1,0,0,0,3,10,72072
2,0,1,0,1,7,0
3,0,1,0,2,8,14216
4,2,0,1,1,4,25448
5,2,0,1,1,4,168
6,0,0,1,2,8,57024
7,0,0,1,3,12,37160
