id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,1.43002e+08,4704,1600,0
1,7.5264e+06,1.27949e+08,4704,1600,0
2,7.5264e+06,1.35475e+08,4704,1600,0
3,7.5264e+06,1.35475e+08,4704,1600,0
4,7.5264e+06,1.35475e+08,4704,1600,0
5,7.5264e+06,1.27949e+08,4704,1600,0
6,7.5264e+06,1.35475e+08,4704,1600,0
7,7.5264e+06,1.35475e+08,4704,1600,0
8,7.5264e+06,1.27949e+08,4704,1600,0
9,7.5264e+06,1.50528e+08,4704,1600,0
10,7.5264e+06,1.20422e+08,4704,1600,0
11,7.5264e+06,1.27949e+08,4704,1600,0
12,7.5264e+06,1.27949e+08,4704,1600,0
13,7.5264e+06,1.50528e+08,4704,1600,0
14,7.5264e+06,1.35475e+08,4704,1600,0
15,7.5264e+06,1.27949e+08,4704,1600,0
16,7.5264e+06,1.20422e+08,4704,1600,0
17,7.5264e+06,1.43002e+08,4704,1600,0
18,7.5264e+06,1.35475e+08,4704,1600,0
19,7.5264e+06,1.20422e+08,4704,1600,0
20,7.5264e+06,1.27949e+08,4704,1600,0
21,7.5264e+06,1.43002e+08,4704,1600,0
22,7.5264e+06,1.43002e+08,4704,1600,0
23,7.5264e+06,1.35475e+08,4704,1600,0
24,7.5264e+06,1.20422e+08,4704,1600,0
25,7.5264e+06,1.27949e+08,4704,1600,0
26,7.5264e+06,1.35475e+08,4704,1600,0
27,7.5264e+06,1.35475e+08,4704,1600,0
