id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.58054e+07,1.24186e+08,7056,2240,3
1,7.5264e+06,1.43002e+08,4704,1600,0
2,7.5264e+06,1.0537e+08,4704,1600,0
3,7.5264e+06,1.50528e+08,4704,1600,0
4,7.5264e+06,1.50528e+08,4704,1600,0
5,1.0537e+07,1.00854e+08,4704,2240,3
6,7.5264e+06,1.0537e+08,4704,1600,0
7,1.80634e+07,1.50528e+08,7056,2560,3
8,1.8816e+07,1.12896e+08,11760,1600,3
9,1.12896e+07,1.00854e+08,7056,1600,3
10,1.58054e+07,1.36228e+08,7056,2240,3
11,7.5264e+06,9.55853e+07,4704,1600,0
12,7.5264e+06,1.31712e+08,4704,1600,0
13,7.5264e+06,1.43002e+08,4704,1600,0
14,7.5264e+06,7.97798e+07,4704,1600,0
15,7.5264e+06,1.15907e+08,4704,1600,0
